(2409,23914) 9149 16798 1624 18914 20269 1316 23750 14922 8570 18983 21172 21747 638 11211 8609 1772 4751 8956 20187 18816 4826 9461 501 4367 18199 7011 9087 3178 2559 15931 16388 16160 7514 16751 1538 21903 16469 15170 13637 16998 17413 19579 4624 1443 3059 12592 21744 14352 2696 24213 13305 13180 3908 22288 24267 22681 16274 12807 7586 14505 21061 1936 17297 22465 6777 11884 11520 22856 1761 17674 5578 5705 24865 22154 21142 8562 15440 17228 20566 2238 15055 24448 16715 706 19838 9472 20260 16748 1353 7722 22099 5398 1336 21111 13812 24718 11866 24175 15591 10162
(2410,18538) 16225 23741 22343 18702 5492 18315 21259 15849 141 20451 6933 7461 22163 8934 4521 6066 5084 963 17529 23690 19646 24982 2981 5326 23332 8711 6729 126 7407 15921 20922 2868 14077 24691 13790 5528 901 20073 24824 5745 16330 22551 9507 9382 15890 15500 5691 10687 15995 12931 15278 14778 3187 1962 2944 18941 21838 24913 23104 23484 16606 3644 4780 3127 12751 2948 923 16872 5267 2675 5584 9887 5379 3392 8326 3939 2192 23820 14053 17793 18669 19796 1118 2233 458 24505 13327 5801 757 14090 20130 8555 15023 7023 7377 2447 2157 5541 15010 22147
(2411,9327) 5706 14248 20026 8590 19445 23017 4223 24970 13507 23287 17446 15866 20310 9166 18013 18245 10666 23542 21972 11191 11034 24513 8299 6301 9728 13394 13177 13572 786 201 11164 8374 23916 6492 16104 2972 21993 19440 3949 6914 24695 17872 21357 14340 22949 16232 20411 5799 11307 18649 9413 21447 19955 10465 23600 9970 15545 17550 16982 780 8196 25041 1169 1168 20261 16993 22474 23160 21571 2263 13938 926 6337 23790 7083 2175 6804 24200 15684 4322 14693 23210 8839 9049 17147 6970 5852 10275 335 21299 4744 13499 2556 23082 24820 17507 17506 24445 14608 18591
(2412,2456) 6878 21885 1151 24885 16278 17306 13242 16572 15724 9458 3201 4653 15646 2532 10009 12886 23690 8426 979 22776 7140 18744 25076 20201 11925 20793 13094 24724 21017 21700 1004 18779 19472 23179 16187 16673 14818 5074 238 21534 4954 20238 7276 7614 17636 5804 17560 5388 5502 22458 20712 20544 19732 5557 12987 15759 3384 7836 24562 843 9424 3446 14814 20064 18543 13307 20197 4230 13910 14910 12701 4592 13526 11624 8098 11309 9878 11458 2158 11230 17611 13687 18395 602 13808 1312 7665 13015 5194 3330 15716 13650 17775 19733 21398 7077 24957 16236 17178 24165
(2413,6233) 16097 8762 19155 10665 13873 18589 24667 1951 8963 23657 12081 7084 4067 23972 6749 13716 19461 23990 6736 19992 7607 20344 3925 11746 16349 23897 13675 16210 22046 24792 23812 1073 17412 15645 8049 4439 15118 24004 22707 3151 232 24291 19482 13861 21990 11373 12359 2554 12205 10418 22627 18535 7657 4203 24789 4725 20934 1258 24494 6093 13184 20772 6428 17361 9254 7105 17908 2096 10288 5834 23833 3492 19868 10396 20098 18064 9786 18982 23478 12872 20259 19493 25058 7199 15012 23675 13859 17426 15130 13813 10125 8927 12194 2551 17164 3476 21812 21127 6409 14845
(2414,8643) 16098 7615 17296 24831 16915 17397 16372 24525 9856 13739 18428 2852 9245 22384 15903 5749 19876 19902 17274 12192 20531 2348 7377 21696 23399 192 7570 23493 17933 6157 14835 14942 16200 7826 19022 9447 12136 23777 23282 11221 24439 7062 8815 23353 6771 13796 8343 21455 17386 20047 10401 14692 20596 16738 24095 22595 12643 12879 9382 5946 24732 6605 2519 12316 3103 11991 11719 17145 23595 16403 17776 20773 24339 16005 4401 7822 15166 18238 2125 9040 21287 22438 1907 20476 18911 18193 22918 19345 20053 8603 5439 7631 23940 14985 15455 608 24181 903 1191 4723
(2415,22529) 6104 24145 9117 18080 24522 16869 5467 10688 24530 22813 7270 17935 12804 18770 23631 12627 83 15058 24745 12136 21234 8174 10961 20352 7961 3400 10149 24284 15690 12541 7255 24963 4830 3264 16133 5188 9953 6399 13345 9002 5867 16505 20814 24760 22227 11312 1266 1038 23247 5041 9643 2503 9318 18143 12832 3327 12373 12561 23302 24807 9805 14523 12390 8487 2109 13339 9209 1291 6497 1144 19392 17919 8576 15659 23863 3073 12630 18343 8942 16519 5745 3398 15269 6379 12279 17677 20469 7153 7174 17994 5752 10127 3216 8820 7873 23603 3521 16282 9259 17354
(2416,9327) 23290 582 24890 15858 24625 10179 15661 22565 14437 435 18412 4289 2537 2236 18825 625 5330 13150 4648 6527 6476 20729 7779 19066 2737 15533 23292 15774 7440 11765 16891 7622 15005 12146 11342 19608 12971 8965 19985 7188 6487 4194 3280 17139 19347 5257 15712 24187 14819 3473 13490 23247 13668 19823 15035 20592 8551 24803 6601 24460 6249 17459 21214 2800 8125 15076 15380 14618 20300 22412 19027 22259 17144 14462 12584 11996 20847 7500 24326 12685 4933 21238 22968 8510 13494 5089 24179 12658 18571 15822 11806 24746 19691 20973 11523 6057 18475 15962 0 12389
(2417,8916) 23375 24465 8375 19485 4017 5045 19922 5827 19368 4696 20728 4430 14070 10161 24781 13173 23755 15331 14195 23444 14527 8836 18772 5585 7022 15344 13489 23106 12481 3776 11359 24771 9817 6838 20694 20428 20571 22154 15142 12268 16054 3726 20371 21648 9312 20743 21158 19762 433 23218 7448 17587 6764 10972 21615 20886 20122 9521 23445 11483 3460 20566 3739 3594 7649 24335 20521 6852 10179 3981 5276 5387 2266 17909 24076 621 15175 1592 8345 2033 19739 13491 748 10692 2350 19161 13770 15986 13601 2522 8489 4265 21633 12557 20496 673 10253 15822 5093 20078
(2418,18351) 4270 17223 12612 14595 13786 3824 18875 7391 11548 19485 23824 1009 8498 11033 7483 13825 21599 14847 14785 6774 22779 23444 19365 3658 872 9557 9182 18380 16069 23498 10398 7971 15099 7707 16099 22113 8021 13796 2831 435 15299 4484 11909 18407 14761 20137 2741 23199 2265 3783 16731 18220 22393 12624 19969 24162 17345 14743 20396 6912 14089 6735 12618 9084 10250 794 11917 6310 14170 18741 11760 22931 5253 9224 17096 8542 13927 21818 9468 11509 4644 17298 21643 21141 729 11713 20153 18956 19362 10292 24502 12141 19166 5211 20248 24747 8738 16266 22813 8913
(2419,6428) 12155 11885 667 4658 7300 9543 22315 12262 22150 6405 632 14322 13418 2814 17192 9077 2396 13311 13894 24213 2229 20228 23824 16958 22505 7772 19310 5807 8714 24828 18911 17208 3724 13459 21021 8264 980 3930 13673 3246 23788 24837 14312 17905 2254 20826 22788 113 17288 11578 19559 5574 20062 25007 1571 541 23646 2859 4535 21934 6558 14853 23830 638 3953 24919 24871 11172 2829 17091 7278 15457 2018 11608 625 24099 4416 12457 22277 20004 6477 13975 9527 19425 13178 22353 12636 25 7097 4462 10449 15750 13943 18660 9377 20960 17655 17848 1417 1998
(2420,7510) 19190 9736 15789 8015 11614 969 12040 24733 9136 671 21801 18280 2741 15843 20714 10514 19119 24288 15231 19115 9540 19340 14758 3094 20339 4902 6040 603 19891 13677 24301 6576 16063 2221 12558 19267 23769 3368 15700 7076 23029 22443 16116 3002 23478 15202 5780 13583 1589 7255 5542 21215 9739 5297 10054 12286 4016 22371 20011 6516 8782 12258 11950 763 8103 21075 18990 10319 13998 3388 19539 21588 15865 8604 21079 15253 8557 391 21365 16675 874 10881 15557 5538 6608 19020 22674 20045 22945 13029 13839 20395 21072 7460 8912 19499 19155 11201 20561 1674
(2421,13080) 18119 19423 8161 17424 19976 11195 13138 18862 16350 14255 23643 15772 8390 17776 2932 8736 15421 21101 19180 11081 21491 481 17377 18365 12139 3224 1270 18346 6413 24330 5847 5769 10924 535 12626 18280 5899 6098 1029 21012 20113 1069 390 7928 13677 17240 17156 22736 3446 9281 13194 6330 4495 16618 20162 10393 13932 24022 5534 17909 13503 22548 11896 18007 17762 7028 18379 2313 320 3395 24735 18128 17716 19030 18083 18377 16332 4685 4216 18693 4633 17640 8162 15000 9865 16524 6930 319 2119 7084 10943 16293 6737 3273 1313 22591 17400 7429 9954 8968
(2422,14284) 3454 18323 22402 24038 13764 2180 1220 775 13111 10271 8872 8170 10491 14545 10107 9608 16019 12405 21541 4848 12392 22154 22388 4562 5435 5181 16097 21933 4699 8748 15327 8234 2808 14772 11727 9246 10530 15395 14951 6503 21021 13618 18943 21776 24522 2978 5164 5538 9472 17743 911 12575 21277 14002 24395 15255 15775 14346 18836 5081 1172 2939 13409 2807 13883 13418 3497 20771 8926 17222 3335 12081 12397 21324 10248 1560 23701 5552 24400 12141 1891 14405 19424 12860 20388 4143 14846 9015 12163 19314 5926 15074 4886 158 12017 2473 24947 17179 8844 13549
(2423,12475) 22379 3660 1596 9195 13814 24758 5034 7864 17114 8447 20817 5060 4963 3673 16081 20137 21751 1749 14813 14850 15168 5355 19947 10181 8474 19580 8882 8555 16928 20494 11088 20141 7345 17849 24632 2220 7300 16909 9755 14635 22853 15889 18952 22247 3117 11565 23809 9064 3089 21702 15973 17796 22726 18340 10771 10052 15796 19271 6912 20958 972 20310 18133 23904 24304 18904 16354 16141 8939 13782 17759 2891 11575 3905 4104 933 20222 18172 4490 840 11769 14925 6052 1746 10403 5843 15744 21805 19163 17047 2908 9443 19983 13560 6343 24760 24081 12920 24 23524
(2424,1407) 7294 6396 10196 23314 10820 1553 20621 3895 13972 11720 11867 9559 6895 5377 21192 18080 10907 3666 19419 12008 18082 7404 23685 10404 6177 23557 7474 1634 20499 9545 4736 18315 4344 20216 23217 12109 11298 904 13170 9591 19548 4594 3629 22300 5577 10090 7602 11376 15030 14385 784 429 23646 2999 22048 16198 20351 2401 21652 12248 14262 13224 1580 20321 3423 24898 18395 7253 1355 22147 5590 15311 4198 8990 16555 9432 12428 4625 20680 5273 22657 12976 13205 24072 4284 11292 4860 19962 19834 14296 12843 19388 19885 10966 6251 11288 14275 9047 18300 18647
(2425,19954) 23008 9472 16979 1605 21102 5520 15928 10218 12509 15424 15765 10134 20223 5170 952 14659 19876 3151 392 12005 19085 17041 24582 18982 8856 4599 21061 24877 3017 23758 12274 182 10891 4523 18447 19138 3178 19413 4352 12682 19952 157 23382 16359 20981 10606 14747 504 18928 5646 23346 13177 12970 2891 23212 21957 16749 21848 15250 23466 4163 3789 20978 12279 23870 17638 16290 5062 23244 9689 2489 23487 24392 10668 1849 17695 13119 5644 18853 2335 23974 4826 14911 18636 3742 10887 7281 23857 9514 11598 23683 11260 23976 14740 25049 3988 3999 1515 21587 6383
(2426,13082) 2755 15436 14126 3524 12386 14805 4261 319 6498 2341 4987 16759 11115 3016 14968 20256 4501 15734 10921 21218 6466 15996 505 20530 20039 1162 22817 5901 14883 20369 7203 15131 21739 11940 10469 19850 23985 4372 22034 14819 5001 4554 23408 7042 981 22395 4057 24172 14787 6167 10155 19298 14141 6513 18635 16392 21281 10022 14265 23869 22850 7818 3213 21090 450 8428 11357 2973 7753 19832 10150 13282 5996 2196 22495 7124 20229 12930 8487 4893 23852 2549 4429 15198 13107 3965 16462 16494 16989 20251 22624 22122 8110 12054 14308 3908 5151 9475 5481 13913
(2427,7248) 25062 3431 3261 18888 643 458 21794 10508 11023 22924 24236 8703 2261 20039 2684 6897 21548 2905 17140 4031 75 21528 6906 15423 23474 20637 273 9088 22364 10929 9823 20469 22523 9651 4486 15044 3785 7011 8170 19013 23183 1187 20858 13677 11226 4530 7206 9089 11734 5142 16649 5504 7218 14838 12578 16475 22157 4474 19923 12752 969 13808 12543 4251 19654 19003 17364 24357 16122 16691 23503 6979 14000 22143 13984 4303 2845 17004 1726 8798 13064 17482 1443 21060 13852 2842 9564 20888 7645 23668 4960 405 20543 20444 22369 7356 18335 23107 23419 6884
(2428,1276) 23483 17199 1792 17780 4112 24549 14792 877 18436 6940 14782 5398 21373 15294 17631 20608 18871 7851 7917 16404 16407 19556 24220 18227 8455 15442 3800 7895 17109 19293 20734 6586 12485 18815 6535 18889 16619 22089 8568 21961 18972 23125 12370 6270 24187 9326 3364 11148 18749 23251 15637 7896 6463 21137 9246 19812 21441 206 9926 2547 16370 287 17008 11460 9471 4865 22913 23798 3725 11704 23134 14869 13722 12368 9318 1795 10251 3424 12183 23098 8332 11520 21893 18850 25072 19763 22937 3315 15387 2659 15277 994 21188 5857 7493 13961 596 14522 12084 22110
(2429,8565) 8108 5827 5186 21524 2913 7189 9465 5102 7164 3004 1120 18833 2137 5460 23670 5466 1545 18731 19504 18003 9573 6777 19678 3036 10479 11584 20325 1792 14048 6396 770 17443 6945 5000 20161 11897 3434 4949 8352 18197 19344 8298 4578 20722 24550 19915 4293 14024 9090 15034 22420 13797 11124 3167 913 7514 13799 3601 2375 18623 8186 24252 896 22696 2238 16996 12207 8982 15727 12355 981 2793 6244 4942 6324 13867 319 18181 16907 9727 14566 16624 23910 19392 21142 24258 6179 8017 2241 6219 10027 5654 5154 16159 21400 5647 24543 22265 13798 6628
(2430,19866) 2634 17545 8198 23419 19753 20124 16471 1942 10637 129 1803 20444 21366 14402 17291 1291 14684 21332 266 16785 9006 11739 23545 15543 24984 10856 9797 13950 18172 14569 18729 2013 17084 12624 1795 1372 13484 20066 9532 2740 13043 3866 7509 10975 5736 6553 16086 9275 14915 5422 530 7436 18424 21536 1003 21990 23757 21516 9311 8153 7128 2612 4463 8623 17781 10684 10302 19274 10882 16042 15243 24208 12665 20505 9760 23402 4568 4318 15105 13235 3465 2167 7564 23271 19601 21441 15482 24438 20568 19703 15665 20621 14507 23445 1270 11190 8562 10704 8779 10433
(2431,21495) 13304 7011 8912 15971 6577 11169 13428 6524 17320 15876 5865 16618 11759 13991 12495 22548 14506 21413 20823 3303 9851 24688 21561 24694 11249 2018 18363 14291 11452 3411 21267 3427 9502 18540 15571 16631 2711 21312 4295 11980 18535 5323 19414 14250 2899 7074 23672 11522 16188 20644 3075 314 17855 15274 5196 10875 5964 16404 9625 10721 11322 12367 8935 19987 19249 22304 19791 731 22504 6038 17894 12557 8586 12707 5497 374 9831 10099 8524 2545 3227 9419 6025 6978 24973 17022 13902 23670 4611 11122 11017 22314 12819 14794 14365 15873 21160 6477 24908 13054
(2432,136) 15996 13427 24834 8689 24969 20548 3067 19725 1211 4622 16801 6295 22504 9233 15029 18501 9246 24062 22516 21073 15671 24309 23667 17849 23318 20743 23015 2057 24899 12996 13154 6949 16690 3245 5271 3504 7502 8165 3448 22171 19116 16668 15306 15667 5645 251 13376 6764 13439 4632 1902 19188 8711 24019 14074 21949 5644 20673 21824 2669 11713 7861 19420 24600 22736 19811 335 9444 998 22158 23403 18800 5402 4959 5028 6221 14845 2324 10435 22892 23284 14285 7974 24524 10304 24479 16767 13014 23633 14250 637 23182 1844 20791 18381 15986 16602 12249 1985 13921
(2433,9327) 7943 1922 1969 24097 22260 9243 11296 3013 8027 11727 6589 3813 7925 4531 11371 17791 8918 6600 24075 4402 8033 15651 4779 10704 11025 4922 21007 7451 1640 3270 17226 9112 17546 8748 12364 23542 11709 24713 8626 1799 10467 4147 11058 4771 4815 12630 16373 914 5930 3676 12667 4870 3733 7333 23097 8613 16097 2529 19628 8892 20159 8421 16182 17246 15672 21517 20728 9330 24164 5758 15136 2120 2056 5317 21373 24615 24478 19114 4075 5121 21048 8026 21694 20868 818 189 7721 15043 20330 23941 14095 8163 7322 963 4970 1599 5116 5442 1913 45
(2434,21831) 21374 3433 8639 9827 25074 18899 3169 9124 14710 2530 4516 2077 8409 15406 14632 10446 6714 9603 24427 4379 17649 4604 11366 9787 714 24893 14891 3679 12468 6232 11112 4557 3310 877 10124 1594 15774 20962 24644 8261 4282 20001 653 13411 1599 3593 6060 7395 9742 14130 15379 13627 9086 11305 24778 23516 22460 3138 22539 4940 12044 24618 1649 7507 17618 2428 1502 10516 1761 16681 2056 6191 10157 23068 20875 25038 19391 14858 20893 17596 2694 23111 23369 996 637 9679 8755 19750 586 3443 1371 18175 20511 23113 2808 20206 912 9398 3810 16002
(2435,13323) 13629 11303 23589 19961 19583 6217 13999 9774 20873 4667 13675 15313 24957 3455 4869 5722 7117 18289 4756 498 6390 6145 9724 12464 5236 21495 1592 3477 19151 7518 10600 19578 1553 12466 15225 2658 12834 13524 1766 24934 6771 5584 5419 13391 9546 12413 16802 18607 11192 20996 22886 19029 12175 5138 20203 19228 5250 13781 19086 24862 16743 1908 10852 12815 20393 23449 9254 22444 14621 9246 2414 21810 1060 3728 17854 23113 667 8814 3661 12112 21079 3460 17611 12120 9904 19992 12374 4857 20238 13034 17590 17737 7510 5517 10720 12630 23675 8995 5021 1004
(2436,9312) 13152 4822 23782 14746 22610 18969 15960 18436 3515 18577 12217 11896 17780 2448 15372 15900 24181 6376 5677 3463 15644 9446 19904 6154 19263 10570 24870 20752 210 17722 18763 10639 12961 4628 1443 13270 13023 18153 8942 24736 7964 17996 5984 3813 19926 1419 11385 3877 99 12774 22609 11341 2497 14989 14701 24337 22738 975 15956 2615 20654 2476 3011 19905 24294 23437 8994 4610 1913 19510 4195 13647 18234 22314 3884 14534 18601 12912 22495 5875 16367 13663 17496 10994 22752 17217 9847 18752 7442 17893 18472 4445 4781 19345 8820 6199 2346 10132 13619 12714
(2437,17066) 3740 20498 21594 17225 13971 13425 22709 13988 21384 21436 4452 6393 4792 4696 7202 18124 21399 15247 18429 17355 14542 3944 10846 24220 7552 20853 19815 354 24242 19715 24286 9132 13500 16438 2446 4199 19296 544 7953 4558 8754 22343 11077 7854 16945 12566 13871 12086 14408 13163 20306 24686 12706 21479 2077 18511 20604 17456 23031 21744 18830 19014 9996 17145 15349 2172 12846 7832 14776 2672 16536 14050 4072 6021 10493 21088 22434 9641 17461 22589 1367 4465 18480 14699 15928 12456 3146 16817 10522 6671 4594 16915 19870 12553 5128 2904 11691 17506 18409 23888
(2438,10230) 23170 1961 8417 9382 22607 10772 15298 11923 21429 13027 22338 16435 19356 8888 19271 14145 14841 18432 13862 682 61 8095 15121 7798 8411 19988 14362 4958 22076 19550 17229 22958 3129 4702 19455 24575 19078 5068 4333 20808 21062 6784 5223 1842 24892 13318 6410 8438 19848 10011 23763 21679 15498 11060 18820 21022 300 23390 9144 2702 11497 10902 23946 13482 6542 14067 15526 22025 12753 9787 1082 16046 13553 9449 3311 19084 810 5343 8635 4921 14003 17087 15955 24401 8894 9557 14744 14430 8087 1278 15688 8230 9526 19706 19422 21291 679 22427 21323 7455
(2439,20948) 20214 10216 17449 3947 22937 17479 16359 12913 20436 22345 22744 10475 19988 20608 17682 15865 17561 2807 11765 6889 3955 2087 2972 12110 8435 21425 13121 14779 7434 13412 5677 13036 15590 2696 6103 5278 19171 17220 23661 8548 22873 11082 24845 6308 4099 3283 21629 8791 16002 13978 5866 10097 14625 7254 8532 11689 3680 12106 13006 14712 17973 9186 16659 24765 9960 16409 3224 8498 9102 22331 24305 6865 5509 10037 13550 365 4839 17783 21485 3800 5300 6003 14900 17658 2091 20759 23138 18718 23396 10269 17501 463 17425 22390 6016 10335 3045 23392 18602 22251
(2440,13504) 23779 6346 3506 1819 19256 5982 3529 20752 112 18495 20965 16392 8467 15316 1222 21632 24265 5557 14289 16357 15845 3831 8736 23783 5659 12007 20202 797 21144 9215 3939 9679 19158 5623 2169 20473 20804 20481 21686 22803 16632 21310 7702 21744 22630 4402 21435 20505 2759 19721 24411 10585 19137 727 17035 20258 11343 11495 16054 22547 3961 1094 13296 594 19711 1258 23735 128 10081 3370 118 8760 15568 5205 23231 10179 16358 17439 17261 16458 691 18601 5886 5720 22789 367 3855 20553 22552 5698 20348 21211 23446 19161 8632 8918 4364 7762 13472 585
(2441,5059) 22617 4091 14922 3214 15596 2133 4373 9811 14482 23547 23490 17578 1539 25008 23169 15549 9115 14293 2955 2505 16544 18220 13403 15312 23299 6089 1926 2454 8615 22119 9613 10520 24729 15571 17305 4156 23462 12697 11856 6595 18621 22462 21937 14967 24388 8043 9175 1091 3718 17231 13201 20460 14601 11418 23018 20690 2383 10137 4617 10940 13449 20167 2270 5118 8372 6155 2362 20947 20844 24762 24524 7182 23827 8394 5657 14042 24898 24020 7192 14220 20647 10029 16103 662 1090 6865 23759 6715 23398 10160 6646 17076 23254 12645 23573 11206 23343 13954 24599 21501
(2442,5187) 2174 3010 15335 9461 8869 12677 4293 6690 14316 11084 4100 22125 12866 4550 5257 22488 18996 16298 6020 23214 8682 19998 7005 24961 3430 2518 21549 16042 21235 23894 8832 14036 16773 9471 7375 22202 10697 23245 18704 12212 5079 12539 4130 10746 17587 8384 18692 9278 9966 12007 9755 18422 20286 6538 7076 10020 17188 5311 8886 8306 20315 18391 15626 1354 9857 16968 2760 9968 16696 18449 11671 7858 17853 10470 9586 8610 24510 12687 4070 8913 8364 1608 22616 17473 25059 20730 12431 14833 21969 11054 10518 13909 24916 1576 10566 2520 7027 17593 11684 1461
(2443,11655) 4366 321 5020 23815 8714 19288 1612 3155 18000 1680 15655 4575 11362 872 7000 14739 21235 9816 15406 9015 16620 17113 18866 17159 21964 116 3374 11798 23129 14054 17264 22650 11665 23821 6221 25018 226 10262 16695 8168 12391 11755 23266 20878 17864 4134 554 15721 7275 12574 12687 13389 5368 24456 19692 13675 19675 23976 20173 943 11085 18833 1812 2846 5953 24029 10031 17942 17130 8909 621 17246 3249 21085 14138 21741 11818 12310 6624 14456 3494 1569 22491 2177 18304 21714 13363 7155 12931 10445 672 485 2211 10010 11105 12752 5705 18440 4040 11237
(2444,12788) 17489 10855 20094 20054 7895 5054 6650 1471 22283 8633 5458 13102 5760 6038 16401 6056 694 12641 7362 3036 3481 23504 3158 15413 20337 2049 8064 12308 3115 15531 10363 8919 7340 5037 23526 5382 18306 21520 22416 19307 21836 24026 13692 17664 17419 20514 12937 23105 24459 22398 23354 3125 22696 13995 4655 6265 13862 6859 6235 1644 767 12330 1638 1982 2231 20848 13190 13830 2287 21147 256 7415 16038 23519 18302 9876 14269 2079 2325 24173 5033 17304 1163 7807 12688 2817 24154 13883 6434 16549 23983 6 11183 11279 4153 19373 22302 14617 22405 9040
(2445,11618) 9585 119 21050 24278 23036 5750 15540 3771 24770 8845 24961 18955 6113 8055 8874 18603 10442 18890 1301 15446 2751 7193 5788 19843 1346 4067 3368 19688 16358 6728 24594 4709 11687 2852 1914 10035 5585 19491 6479 4059 15840 18003 18166 21501 5356 19753 14491 11551 5419 22110 1297 20476 10556 10314 3523 8091 13224 9885 14131 16858 11363 18074 8388 22389 48 14856 19198 23690 7843 2404 15411 1292 2779 20160 17729 23758 21877 13462 23383 24280 16377 11058 22385 14341 18795 19341 708 4445 14150 19159 21440 20409 4004 20929 19065 17434 23432 1037 1204 19029
(2446,13379) 3639 11950 20515 7439 7220 9986 16428 15836 2084 6817 14876 13140 1445 6757 4400 8195 5819 969 7894 1656 1270 8610 4033 23268 20771 22482 18061 6392 8296 7148 17720 11921 130 19732 13556 1932 22867 3510 16229 23241 5240 21034 11402 9009 415 10305 5271 18104 10659 13724 8922 13332 12383 20125 25013 24765 20953 19296 15452 20273 7903 23688 15306 7216 8957 22074 3363 17746 12004 15106 5601 21346 14251 22460 12435 19860 17914 2187 16059 15142 8200 18497 11727 2952 7548 1351 7039 8404 14004 6150 5730 13364 19111 23606 19566 1598 18054 21301 142 4737
(2447,8725) 25030 783 10185 9009 6242 2187 2599 20535 16519 21067 15970 2402 13872 24233 11630 16566 6278 15243 10229 4764 2480 16435 9926 17774 24918 16967 6959 348 23965 8878 22971 18225 12865 17163 12959 1690 6681 2338 4469 4399 21022 11153 5692 5781 7141 20446 18126 17082 2663 11633 18528 748 13025 23604 8010 14033 17717 6106 17705 17286 3234 20880 24953 17150 16083 15093 16707 15031 15683 23802 5260 24563 15009 11728 22280 4109 12004 25074 3010 12233 9454 20627 8478 7570 24694 5114 18716 6430 1071 14507 3858 695 20231 15526 18448 16974 8973 22831 14595 10104
(2448,6041) 16325 23924 11937 9335 24237 9495 3812 14899 23932 7254 11262 22551 24004 7219 4234 7962 9298 18440 12579 24970 21728 8217 4067 14552 2890 17936 9765 22682 6094 22259 17358 13115 424 12931 15707 8454 14186 8680 5680 23172 7235 22350 752 12668 4131 8545 8324 19755 6925 9734 1339 20856 6355 22196 21311 14591 15891 14464 11426 12768 8065 311 8252 13755 13574 24628 18439 5768 24523 4989 20103 16547 7256 20886 3253 13536 8729 12494 1534 4787 1429 23225 13038 23797 3528 9871 11690 14833 2214 21164 2064 1828 3293 5984 4465 4536 9285 13924 16212 10993
(2449,2947) 5143 8444 23261 21605 3245 19532 15243 7567 6674 17924 11917 24373 20528 5058 16739 22443 24743 1856 21527 23124 13435 23185 9173 6766 1427 7096 1560 21205 6965 16633 8027 16114 3474 17484 20070 20449 8995 13978 11241 17586 14223 15183 24154 12777 3251 10598 6770 13353 9058 17522 754 17981 9597 5577 14359 6007 21452 9521 17165 10938 6894 17625 2911 23223 12512 1066 20941 20258 2118 7675 1109 16649 20923 11456 723 11010 10542 788 5093 10978 6987 5488 20213 14805 23934 5516 16840 13822 17581 2112 21910 3204 13487 4982 9129 22290 5046 16759 5769 18246
(2450,19486) 23261 14943 22767 5621 10289 13050 24443 307 8854 12958 2353 4101 2834 6572 18196 24422 1809 1223 14567 10210 17998 14732 12015 10107 7744 22319 12976 21175 19798 7414 7707 8818 9183 17865 14628 12607 19638 17641 3867 1935 11105 10177 10151 20016 2209 21294 16408 10242 673 22898 3930 20696 18481 22699 11648 10692 24372 874 33 22306 10954 9023 22715 15455 16510 21337 16543 2089 23731 19696 12796 19514 19839 7753 10799 820 2472 14796 9098 24763 14229 5853 4129 700 23606 16406 7745 24868 20450 2223 16956 19741 23809 4788 17853 18533 6579 11187 8101 23820
(2451,6428) 5225 24778 1611 4216 25029 21271 18495 18224 18204 18785 16587 5952 5251 7467 17292 17018 5223 3633 24925 6727 389 17962 12195 12619 24263 6695 12092 5426 8768 4237 14900 15252 15942 23917 12260 7816 10573 2616 25037 20279 10193 12364 11897 4894 18614 12889 19546 5388 15696 13977 16635 20196 22870 13750 21430 16677 16321 12112 12207 19889 5269 22346 22716 21970 23330 12099 8102 14369 20600 7524 9491 20911 5013 13775 18728 24916 16108 7344 10290 19498 224 22676 7002 13679 17775 21183 14782 14300 23875 2156 2937 4569 840 7869 19295 15490 5340 8036 9696 347
(2452,7037) 24548 21692 283 13610 12128 10170 14405 4063 22551 23741 16147 16527 7827 14058 19648 16859 6638 7202 14082 2303 10029 21313 4282 21722 15389 17421 14334 18852 13624 2091 22683 14187 24306 12431 17460 6061 9552 17629 6314 23394 21132 14744 8896 23201 5996 24685 15380 6529 24010 1448 8352 15746 19854 12781 3036 5671 15877 18927 22446 21683 15250 9406 16678 18171 2204 22924 16587 2205 23156 4727 22350 11785 9248 8158 4091 2314 19432 21423 105 16399 5798 14822 8983 22318 16591 18251 24615 415 20957 12561 24414 148 10384 18807 10453 22326 7549 10112 1816 19421
(2453,115) 10498 17196 5445 23835 22854 21476 16872 22436 22552 16027 6255 10682 886 23173 4192 1143 6073 23880 5680 19369 21901 15041 5825 9425 19587 4606 19132 14331 19035 13820 6709 7735 9256 800 12616 15093 15098 21444 17709 17368 12877 8690 11313 7085 12571 11269 14913 18638 5818 8420 14455 12662 20783 11310 20135 19417 932 5675 1778 17177 23573 1839 23440 9230 7769 19616 5437 4890 5005 18069 16733 24802 3579 249 20991 9707 19970 9769 5697 5203 3319 10598 22831 13743 11921 20287 6292 7039 22743 10954 19588 5001 13732 7469 4724 3989 14362 13523 16514 492
(2454,14904) 5881 20595 18803 793 16926 3379 9348 8416 24305 20747 21169 19596 5283 20703 13451 6692 3108 15899 22239 14158 8809 3359 0 11297 17877 4600 9294 3177 10667 23447 8604 15417 23099 18981 2716 21184 4429 16728 18350 3616 5453 14066 22515 10109 8308 17208 7430 17786 15110 13800 17313 13067 17724 23548 23950 17212 8474 15170 13594 24431 24216 23815 3506 5405 13435 15873 16788 7899 10634 16569 7861 5451 77 992 13829 7939 7242 17468 14227 23113 23109 6525 16168 4493 24966 862 7317 6414 13671 18358 20771 1002 3406 13820 7902 4212 7392 20630 19262 18515
